draw,chain,district,total_pop,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
62,1,6,431717,0.20438,0.8458,0.06857, 75202,31559,106760,24968,49573,60271, 81399,0.3802,0.1595,0.5397,0.7044,0.7508,0.8105,0.6829,0.6392,0.5674,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.0000,-0.1667,0,1,1,1.459
64,1,1,287287,0.23222,0.8292,0.15769, 55543,21455, 76997,16154,32829,40393, 53332,0.4050,0.1564,0.5614,0.7214,0.7747,0.8266,0.7011,0.6559,0.5908,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
64,1,2,331496,0.23222,0.8292,0.07082, 85706,30874,116580,28392,51712,72262, 91718,0.3955,0.1425,0.5380,0.7352,0.7512,0.8042,0.6927,0.6174,0.5597,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
64,1,3,439295,0.23222,0.8292,0.07350, 75103,26055,101158,26383,51763,65850, 85170,0.3844,0.1333,0.5177,0.7424,0.7400,0.7932,0.6615,0.6057,0.5429,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
64,1,4,305735,0.23222,0.8292,0.04590, 64986,23675, 88661,18204,35048,43642, 58036,0.4224,0.1539,0.5763,0.7330,0.7812,0.8297,0.7167,0.6702,0.6044,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
64,1,5,428356,0.23222,0.8292,0.07080, 65855,20585, 86440,22600,46191,55932, 74361,0.3886,0.1215,0.5100,0.7619,0.7445,0.7928,0.6517,0.6071,0.5376,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
64,1,6,452896,0.23222,0.8292,0.09929, 76333,31286,107620,28975,59639,71028, 94761,0.3585,0.1469,0.5054,0.7093,0.7249,0.7879,0.6434,0.6024,0.5318,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
65,1,1,287287,0.23222,0.8292,0.15769, 55543,21455, 76997,16154,32829,40393, 53332,0.4050,0.1564,0.5614,0.7214,0.7747,0.8266,0.7011,0.6559,0.5908,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
65,1,2,331496,0.23222,0.8292,0.07082, 85706,30874,116580,28392,51712,72262, 91718,0.3955,0.1425,0.5380,0.7352,0.7512,0.8042,0.6927,0.6174,0.5597,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
65,1,3,439295,0.23222,0.8292,0.07350, 75103,26055,101158,26383,51763,65850, 85170,0.3844,0.1333,0.5177,0.7424,0.7400,0.7932,0.6615,0.6057,0.5429,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
65,1,4,305735,0.23222,0.8292,0.04590, 64986,23675, 88661,18204,35048,43642, 58036,0.4224,0.1539,0.5763,0.7330,0.7812,0.8297,0.7167,0.6702,0.6044,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
65,1,5,428356,0.23222,0.8292,0.07080, 65855,20585, 86440,22600,46191,55932, 74361,0.3886,0.1215,0.5100,0.7619,0.7445,0.7928,0.6517,0.6071,0.5376,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
65,1,6,452896,0.23222,0.8292,0.09929, 76333,31286,107620,28975,59639,71028, 94761,0.3585,0.1469,0.5054,0.7093,0.7249,0.7879,0.6434,0.6024,0.5318,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,0,1,1,1.576
75,1,1,281579,0.24747,0.8542,0.08518, 74164,27385,101549,24541,43943,62593, 79449,0.3942,0.1455,0.5397,0.7304,0.7514,0.8054,0.6980,0.6187,0.5611,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.508
75,1,2,340163,0.24747,0.8542,0.05030, 70174,24489, 94663,20084,38394,47788, 63202,0.4236,0.1478,0.5714,0.7413,0.7775,0.8250,0.7115,0.6645,0.5997,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.508
75,1,3,397270,0.24747,0.8542,0.22350, 66755,25723, 92478,20952,41824,50864, 68478,0.3936,0.1517,0.5453,0.7219,0.7611,0.8153,0.6886,0.6452,0.5746,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.508
75,1,4,385697,0.24747,0.8542,0.09583, 63458,22120, 85578,23142,45522,58218, 75226,0.3762,0.1311,0.5074,0.7415,0.7328,0.7872,0.6528,0.5951,0.5322,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.508
75,1,5,415690,0.24747,0.8542,0.14780, 75511,31434,106945,27925,57566,68479, 91322,0.3623,0.1508,0.5131,0.7061,0.7300,0.7930,0.6501,0.6096,0.5394,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.508
75,1,6,424666,0.24747,0.8542,0.08277, 73465,22779, 96244,24064,49934,61166, 79699,0.3971,0.1231,0.5202,0.7633,0.7533,0.8000,0.6584,0.6114,0.5470,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.508
76,1,1,399238,0.13994,0.8292,0.06852, 73003,29229,102233,23113,46098,56545, 75601,0.3905,0.1563,0.5468,0.7141,0.7595,0.8156,0.6892,0.6439,0.5749,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.287
76,1,2,414110,0.13994,0.8292,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.287
76,1,3,339979,0.13994,0.8292,0.08736, 52111,15530, 67641,18201,37281,45097, 59321,0.3892,0.1160,0.5052,0.7704,0.7412,0.7880,0.6447,0.6000,0.5328,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.287
76,1,4,359637,0.13994,0.8292,0.07736, 62576,22698, 85275,22161,43636,53395, 68363,0.3883,0.1409,0.5292,0.7338,0.7385,0.7937,0.6615,0.6150,0.5550,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.287
76,1,5,410286,0.13994,0.8292,0.06400, 85264,31084,116349,24552,49669,61342, 80465,0.4129,0.1505,0.5634,0.7329,0.7765,0.8258,0.7008,0.6548,0.5912,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.287
76,1,6,321815,0.13994,0.8292,0.15921, 53800,20482, 74282,20482,42138,49776, 67222,0.3612,0.1375,0.4987,0.7243,0.7243,0.7839,0.6381,0.5988,0.5250,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,1,1,1.287
79,1,1,298903,0.24949,0.8583,0.07827, 51194,17853, 69047,18581,37309,45538, 58229,0.3840,0.1339,0.5179,0.7415,0.7337,0.7880,0.6492,0.6026,0.5425,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.564
79,1,2,414110,0.24949,0.8583,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.564
79,1,3,375341,0.24949,0.8583,0.08092, 67922,28586, 96507,22556,44604,54235, 73183,0.3808,0.1602,0.5410,0.7038,0.7507,0.8106,0.6839,0.6402,0.5687,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.564
79,1,4,383316,0.24949,0.8583,0.10647, 77648,29070,106718,21949,44508,54750, 72243,0.4131,0.1547,0.5678,0.7276,0.7797,0.8294,0.7057,0.6609,0.5963,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.564
79,1,5,305864,0.24949,0.8583,0.06000, 64487,21590, 86077,20021,39276,48293, 62756,0.4129,0.1383,0.5512,0.7492,0.7631,0.8113,0.6867,0.6406,0.5783,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.564
79,1,6,467531,0.24949,0.8583,0.17349, 65505,21925, 87430,25402,53125,63339, 84561,0.3607,0.1207,0.4814,0.7492,0.7206,0.7749,0.6220,0.5799,0.5083,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.564
81,1,1,467531,0.24949,0.8542,0.17349, 65505,21925, 87430,25402,53125,63339, 84561,0.3607,0.1207,0.4814,0.7492,0.7206,0.7749,0.6220,0.5799,0.5083,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,0,1,1.607
81,1,2,362829,0.24949,0.8542,0.10599, 70880,26599, 97479,20166,41136,50507, 66708,0.4107,0.1541,0.5648,0.7271,0.7785,0.8286,0.7033,0.6587,0.5937,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,0,1,1.607
81,1,3,445180,0.24949,0.8542,0.06199,104376,37479,141855,34132,62194,87661,112656,0.3936,0.1413,0.5350,0.7358,0.7536,0.8061,0.6952,0.6181,0.5574,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,0,1,1.607
81,1,4,364376,0.24949,0.8542,0.14022, 68766,27721, 96487,23896,48225,58072, 77439,0.3765,0.1518,0.5282,0.7127,0.7421,0.8015,0.6668,0.6243,0.5548,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,0,1,1.607
81,1,5,314164,0.24949,0.8542,0.14783, 56333,19558, 75891,20424,40870,50078, 63864,0.3849,0.1336,0.5185,0.7423,0.7339,0.7880,0.6500,0.6025,0.5430,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,0,1,1.607
81,1,6,290985,0.24949,0.8542,0.05130, 57666,20648, 78315,16688,31633,39450, 52148,0.4206,0.1506,0.5712,0.7364,0.7756,0.8244,0.7123,0.6650,0.6003,6,6,6,6,6,0.001287,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667,0,0,1,1.607
82,1,1,293677,0.24644,0.8375,0.24455, 49565,17087, 66652,18641,37497,45835, 58329,0.3784,0.1304,0.5088,0.7437,0.7267,0.7815,0.6400,0.5925,0.5333,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.578
82,1,2,414110,0.24644,0.8375,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.578
82,1,3,444935,0.24644,0.8375,0.04997, 86977,30715,117691,28471,56057,68551, 89852,0.3994,0.1410,0.5404,0.7391,0.7534,0.8052,0.6774,0.6319,0.5671,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.578
82,1,4,376700,0.24644,0.8375,0.06828, 68816,29182, 97998,22643,46249,55444, 75099,0.3780,0.1603,0.5383,0.7022,0.7525,0.8123,0.6794,0.6387,0.5662,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.578
82,1,5,433678,0.24644,0.8375,0.10303, 66950,21364, 88314,22871,46678,56375, 75044,0.3887,0.1240,0.5128,0.7581,0.7454,0.7943,0.6542,0.6104,0.5406,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.578
82,1,6,281965,0.24644,0.8375,0.08718, 54447,20675, 75123,15883,32342,39951, 52649,0.4051,0.1538,0.5590,0.7248,0.7742,0.8255,0.6991,0.6528,0.5879,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.578
85,1,1,441143,0.23806,0.8375,0.10827, 73265,28984,102249,24297,48484,58682, 79126,0.3833,0.1516,0.5349,0.7165,0.7510,0.8080,0.6784,0.6354,0.5637,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.547
85,1,2,368163,0.23806,0.8375,0.06817, 58723,17993, 76717,19179,40380,49188, 64464,0.3947,0.1209,0.5156,0.7655,0.7538,0.8000,0.6552,0.6093,0.5434,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.547
85,1,3,414110,0.23806,0.8375,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.547
85,1,4,396395,0.23806,0.8375,0.05855, 72319,30132,102451,24647,50001,60211, 80863,0.3754,0.1564,0.5318,0.7059,0.7458,0.8061,0.6720,0.6298,0.5589,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.547
85,1,5,340154,0.23806,0.8375,0.05985, 74730,24953, 99683,22899,45069,55600, 72347,0.4147,0.1385,0.5532,0.7497,0.7655,0.8132,0.6887,0.6420,0.5795,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.547
85,1,6,285100,0.23806,0.8375,0.10888, 47718,16961, 64680,17485,34889,42475, 54174,0.3827,0.1360,0.5188,0.7378,0.7319,0.7872,0.6496,0.6036,0.5442,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667, 0.0000, 0.0000, 0.0000,0,1,1,1.547
87,1,1,464477,0.24747,0.8667,0.15142, 82218,30518,112736,25245,50915,62247, 83184,0.3987,0.1480,0.5467,0.7293,0.7651,0.8171,0.6889,0.6443,0.5754,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
87,1,2,433560,0.24747,0.8667,0.10487, 66402,22446, 88848,23245,47904,58261, 76312,0.3813,0.1289,0.5102,0.7474,0.7407,0.7926,0.6497,0.6040,0.5379,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
87,1,3,281579,0.24747,0.8667,0.08518, 74164,27385,101549,24541,43943,62593, 79449,0.3942,0.1455,0.5397,0.7304,0.7514,0.8054,0.6980,0.6187,0.5611,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
87,1,4,385697,0.24747,0.8667,0.09583, 63458,22120, 85578,23142,45522,58218, 75226,0.3762,0.1311,0.5074,0.7415,0.7328,0.7872,0.6528,0.5951,0.5322,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
87,1,5,383053,0.24747,0.8667,0.04392, 80754,28180,108934,23561,45232,56379, 73993,0.4210,0.1469,0.5679,0.7413,0.7742,0.8222,0.7066,0.6590,0.5955,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
87,1,6,296699,0.24747,0.8667,0.21721, 56531,23281, 79812,20974,43666,51409, 69213,0.3612,0.1487,0.5099,0.7083,0.7294,0.7919,0.6464,0.6082,0.5356,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
90,1,1,464477,0.24747,0.8667,0.15142, 82218,30518,112736,25245,50915,62247, 83184,0.3987,0.1480,0.5467,0.7293,0.7651,0.8171,0.6889,0.6443,0.5754,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
90,1,2,433560,0.24747,0.8667,0.10487, 66402,22446, 88848,23245,47904,58261, 76312,0.3813,0.1289,0.5102,0.7474,0.7407,0.7926,0.6497,0.6040,0.5379,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
90,1,3,281579,0.24747,0.8667,0.08518, 74164,27385,101549,24541,43943,62593, 79449,0.3942,0.1455,0.5397,0.7304,0.7514,0.8054,0.6980,0.6187,0.5611,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
90,1,4,385697,0.24747,0.8667,0.09583, 63458,22120, 85578,23142,45522,58218, 75226,0.3762,0.1311,0.5074,0.7415,0.7328,0.7872,0.6528,0.5951,0.5322,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
90,1,5,383053,0.24747,0.8667,0.04392, 80754,28180,108934,23561,45232,56379, 73993,0.4210,0.1469,0.5679,0.7413,0.7742,0.8222,0.7066,0.6590,0.5955,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
90,1,6,296699,0.24747,0.8667,0.21721, 56531,23281, 79812,20974,43666,51409, 69213,0.3612,0.1487,0.5099,0.7083,0.7294,0.7919,0.6464,0.6082,0.5356,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.650
92,1,1,343431,0.13210,0.8542,0.10249, 46971,14998, 61969,16550,34670,41905, 55406,0.3791,0.1211,0.5002,0.7580,0.7395,0.7892,0.6412,0.5966,0.5280,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.1667, 0.0000, 0.1667,0,1,1,1.292
92,1,2,336862,0.13210,0.8542,0.15689, 61035,25452, 86488,21741,43921,52750, 70426,0.3701,0.1543,0.5244,0.7057,0.7374,0.7991,0.6632,0.6212,0.5512,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.1667, 0.0000, 0.1667,0,1,1,1.292
92,1,3,414110,0.13210,0.8542,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.1667, 0.0000, 0.1667,0,1,1,1.292
92,1,4,324747,0.13210,0.8542,0.10403, 57170,19660, 76829,20574,41331,50544, 64581,0.3860,0.1327,0.5187,0.7441,0.7354,0.7888,0.6502,0.6032,0.5433,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.1667, 0.0000, 0.1667,0,1,1,1.292
92,1,5,406193,0.13210,0.8542,0.05167, 87628,30183,117811,24919,48401,60399, 79402,0.4236,0.1459,0.5696,0.7438,0.7786,0.8254,0.7088,0.6611,0.5974,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.1667, 0.0000, 0.1667,0,1,1,1.292
92,1,6,419722,0.13210,0.8542,0.17169, 73951,28731,102682,24725,50500,60557, 81158,0.3818,0.1483,0.5302,0.7202,0.7495,0.8060,0.6703,0.6290,0.5585,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.1667, 0.0000, 0.1667,0,1,1,1.292
95,1,1,308942,0.23015,0.8458,0.12700, 61671,24399, 86070,22621,40763,60628, 76774,0.3629,0.1436,0.5065,0.7165,0.7317,0.7919,0.6786,0.5867,0.5285,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.551
95,1,2,296699,0.23015,0.8458,0.21721, 56531,23281, 79812,20974,43666,51409, 69213,0.3612,0.1487,0.5099,0.7083,0.7294,0.7919,0.6464,0.6082,0.5356,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.551
95,1,3,460296,0.23015,0.8458,0.05919, 79463,29644,109106,26583,51917,64061, 82999,0.3938,0.1469,0.5407,0.7283,0.7493,0.8041,0.6776,0.6301,0.5680,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.551
95,1,4,427596,0.23015,0.8458,0.03803,103953,34064,138017,31147,60221,74891, 98018,0.4216,0.1381,0.5597,0.7532,0.7695,0.8159,0.6962,0.6483,0.5847,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.551
95,1,5,354262,0.23015,0.8458,0.09022, 55154,16819, 71974,18431,38793,47254, 61895,0.3909,0.1192,0.5101,0.7663,0.7496,0.7961,0.6498,0.6037,0.5376,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.551
95,1,6,397270,0.23015,0.8458,0.22350, 66755,25723, 92478,20952,41824,50864, 68478,0.3936,0.1517,0.5453,0.7219,0.7611,0.8153,0.6886,0.6452,0.5746,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000,-0.1667, 0.0000, 0.0000,0,1,1,1.551
98,1,1,385430,0.17434,0.8417,0.09112, 73163,29267,102430,25987,53621,64048, 85119,0.3715,0.1486,0.5202,0.7143,0.7379,0.7977,0.6564,0.6153,0.5462,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.386
98,1,2,308942,0.17434,0.8417,0.12700, 61671,24399, 86070,22621,40763,60628, 76774,0.3629,0.1436,0.5065,0.7165,0.7317,0.7919,0.6786,0.5867,0.5285,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.386
98,1,3,409826,0.17434,0.8417,0.04951, 89236,29401,118637,29269,56988,70561, 91158,0.4074,0.1342,0.5416,0.7522,0.7530,0.8021,0.6755,0.6271,0.5655,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.386
98,1,4,331561,0.17434,0.8417,0.04386, 67469,23885, 91354,19354,36947,46000, 60736,0.4226,0.1496,0.5722,0.7386,0.7771,0.8252,0.7121,0.6651,0.6007,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.386
98,1,5,381105,0.17434,0.8417,0.10776, 58599,19157, 77756,20999,43800,52987, 69822,0.3763,0.1230,0.4993,0.7536,0.7362,0.7874,0.6397,0.5947,0.5269,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.386
98,1,6,428201,0.17434,0.8417,0.13131, 73389,27821,101209,22477,45065,54883, 73767,0.3983,0.1510,0.5494,0.7251,0.7656,0.8183,0.6919,0.6484,0.5784,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.386
